,항명,호출부호,선명,입항횟수,입항횟수.1,구분,외내,입출,총톤수,입항일시,출항일시,CIQ수속일자,수리일시,항해구분,MRN 번호,계선장소,계선장소.1,계선장소.2,차항지,전출항지,선박용도,"외항:한국인선원수
내항:해기사선원수","외항:외국인선원수
내항:보통선원수",승객,예선,도선,부선호출부호1,부선호출부호2
6612,부산,DSOF5,SUNG JIN,2023,3,최종,외항,출항,"1,380",2023-02-26 08:30,2023-02-26 16:00,2023-02-26 15:00,2023-03-07 09:20,기타,23KRMSK084E,MBR,03,감만부두 3선석,JAPAN /OTHER-PORT/,포항,일반화물선,2.0,8.0,,Y,Y,,
6613,부산,V3IP,XINXIWANGMINGYUAN,2023,1,최종,외항,입항,"2,589",2023-02-26 10:25,2023-03-02 10:23,2023-02-26 11:00,2023-03-02 15:19,기타,23KDSS0203I,MK5,02,감천 5부두 2선석,KUROSAKI,MURORAN,일반화물선,,12.0,,Y,Y,,
6614,부산,V3IP,XINXIWANGMINGYUAN,2023,1,최종,외항,출항,"2,589",2023-02-26 10:25,2023-03-02 10:23,2023-03-02 10:00,2023-03-02 15:19,기타,23KDSS0204E,MK5,02,감천 5부두 2선석,NIIGATA,MURORAN,일반화물선,,12.0,,Y,Y,,
6615,인천,5VFP4,KUSHIRO,2023,2,최종,외항,입항,"1,986",2023-02-26 12:00,2023-02-28 14:10,2023-02-26 13:00,2023-02-26 16:34,기타,23SEAKS003I,MBK,01,북항 다목적부두 1선석,QINGDAO,군산,일반화물선,,13.0,,Y,Y,,
6616,인천,5VFP4,KUSHIRO,2023,2,최종,외항,출항,"1,986",2023-02-26 12:00,2023-02-28 14:10,2023-02-28 12:00,2023-02-28 14:21,기타,23SEAKE003E,MBK,01,북항 다목적부두 1선석,QINGDAO,군산,일반화물선,,13.0,,Y,Y,,
6617,부산,3E2822,MAO GANG QUAN ZHOU,2023,2,최종,외항,출항,"23,728",2023-02-26 14:45,2023-02-27 03:52,2023-02-27 03:52,2023-02-27 09:15,기타,23TKAP2014E,MBR,E2,신감만부두 2선석,VOSTOCHNYY PORT,TAICANG PT,일반화물선,,20.0,,Y,Y,,
6618,부산,3E2822,MAO GANG QUAN ZHOU,2023,2,최종,외항,입항,"23,728",2023-02-26 14:45,2023-02-27 03:52,2023-02-26 14:45,2023-02-27 09:14,기타,23TKAP2014I,MBR,E2,신감만부두 2선석,VOSTOCHNYY PORT,TAICANG PT,일반화물선,,20.0,,Y,Y,,
6619,인천,V3ZX7,JIN ZHU,2023,5,최종,외항,출항,"2,996",2023-02-26 15:20,2023-02-27 14:05,2023-02-27 12:00,2023-02-27 15:30,기타,23GLSP0045E,MBG,02,북항 대주중공업부두 2선석,TIANJIN,TIANJIN,일반화물선,,13.0,,Y,Y,,
6620,인천,V3ZX7,JIN ZHU,2023,5,최종,외항,입항,"2,996",2023-02-26 15:20,2023-02-27 14:05,2023-02-26 15:00,2023-02-27 08:28,기타,23GLSP0045I,MBG,02,북항 대주중공업부두 2선석,OCEAN DISTRICT,TIANJIN,일반화물선,,13.0,,Y,Y,,
6621,인천,885116,강남호,2023,11,최종,내항,출항,113,2023-02-26 16:05,2023-03-03 01:50,,2023-03-06 13:11,개인항해,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,2.0,0.0,0.0,N,N,,
6622,인천,885116,강남호,2023,11,최종,내항,입항,113,2023-02-26 16:05,2023-03-03 01:50,,2023-03-06 13:10,개인항해,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,2.0,0.0,2.0,N,N,,
6623,부산,3E2688,CHUN SHUN,2023,3,최종,외항,입항,"6,577",2023-02-26 17:00,2023-02-26 23:00,2023-02-26 18:00,2023-02-27 09:02,기타,23SASCS006I,MB7,02,7부두 72선석,VLADIVOSTOK,WEIHAI,일반화물선,,16.0,,Y,Y,,
6624,부산,3E2688,CHUN SHUN,2023,3,최종,외항,출항,"6,577",2023-02-26 17:00,2023-02-26 23:00,2023-02-26 22:00,2023-02-27 09:12,기타,23SASCN006E,MB7,02,7부두 72선석,VLADIVOSTOK,WEIHAI,일반화물선,,16.0,,Y,Y,,
6625,인천,181801,덕산훼리호,2023,34,최종,내항,입항,162,2023-02-26 17:48,2023-02-27 06:03,,2023-02-27 07:24,개인항해,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,3.0,6.0,0.0,N,N,,
6626,인천,181801,덕산훼리호,2023,34,최종,내항,출항,162,2023-02-26 17:48,2023-02-27 06:03,,2023-02-27 07:26,개인항해,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,3.0,12.0,0.0,N,N,,
6627,인천,V3ZQ,HIROI,2023,1,최종,외항,출항,"1,486",2023-02-26 21:20,2023-02-27 17:50,2023-02-27 16:00,2023-02-27 23:31,기타,23JESPJ013E,MB3,00,내항 3부두 30선석,당진,MIZUSHIMA,일반화물선,,8.0,,Y,Y,,
6628,인천,V3ZQ,HIROI,2023,1,최종,외항,입항,"1,486",2023-02-26 21:20,2023-02-27 17:50,2023-02-26 21:00,2023-02-27 07:22,기타,23JESPJ013I,MB3,00,내항 3부두 30선석,당진,MIZUSHIMA,일반화물선,,8.0,,Y,Y,,
6629,부산,DSQP3,SKY GLORY,2023,6,최종,외항,출항,"5,534",2023-02-27 00:15,2023-02-27 15:50,2023-02-27 15:50,2023-03-03 12:18,기타,23CKCO1153E,MBR,01,감만부두 1선석,OSAKA,KOBE,일반화물선,4.0,11.0,,Y,Y,,
6630,부산,DSQP3,SKY GLORY,2023,6,최종,외항,입항,"5,534",2023-02-27 00:15,2023-02-27 15:50,2023-02-27 00:15,2023-03-02 17:54,기타,23CKCO0214I,MBR,01,감만부두 1선석,OSAKA,KOBE,일반화물선,4.0,11.0,,Y,Y,,
6631,인천,V3LN3,YUE XIANG,2023,1,최종,외항,입항,"1,971",2023-02-27 06:12,2023-02-27 15:30,2023-02-27 06:00,2023-02-27 07:40,기타,23JESPJ014I,MB2,03,내항 2부두 23선석,LANSHAN PT,FUNABASHI,일반화물선,,13.0,,Y,Y,,
6632,인천,V3LN3,YUE XIANG,2023,1,최종,외항,출항,"1,971",2023-02-27 06:12,2023-02-27 15:30,2023-02-27 13:30,2023-02-27 17:24,기타,23JESPJ014E,MB2,03,내항 2부두 23선석,광양,FUNABASHI,일반화물선,,13.0,,Y,Y,,
6633,부산,D7AK,KMC MIRACLE,2023,1,최종,외항,출항,"7,506",2023-02-27 06:42,2023-02-27 21:24,2023-02-27 16:00,2023-03-09 14:56,기타,23SPSWD029E,WAN,03,남외항 N-3박지,KORSAKOV,TIANJIN XINGANG PT,일반화물선,2.0,17.0,,N,N,,
6634,부산,D7AK,KMC MIRACLE,2023,1,최종,외항,입항,"7,506",2023-02-27 06:42,2023-02-27 21:24,2023-02-27 07:00,2023-03-09 14:56,기타,23SPSWD029I,WAN,03,남외항 N-3박지,KORSAKOV,TIANJIN XINGANG PT,일반화물선,2.0,17.0,,N,N,,
6635,인천,DSQB7,에스엔케이 레이디호,2023,3,최종,내항,출항,"1,725",2023-02-27 06:45,2023-02-27 10:45,2023-02-27 10:45,2023-02-27 14:24,기타,,MBB,03,북항 동원로엑스부두 3선석,평택.당진,광양,일반화물선,5.0,4.0,,Y,N,,
6636,인천,DSQB7,에스엔케이 레이디호,2023,3,최종,내항,입항,"1,725",2023-02-27 06:45,2023-02-27 10:45,2023-02-27 06:45,2023-02-27 13:49,기타,,MBB,03,북항 동원로엑스부두 3선석,평택.당진,광양,일반화물선,5.0,4.0,,Y,N,,
6637,부산,JVBF8,STAR OCEAN,2023,1,최종,외항,입항,"1,569",2023-02-27 08:00,2023-02-28 13:52,2023-02-27 08:00,2023-03-02 13:02,기타,23WISGA012I,MSL,01,신항 다목적부두,KAOHSIUNG,KAOHSIUNG,일반화물선,,11.0,,Y,Y,,
6638,부산,JVBF8,STAR OCEAN,2023,1,최종,외항,출항,"1,569",2023-02-27 08:00,2023-02-28 13:52,2023-02-28 13:52,2023-03-02 13:02,기타,23WISGD012E,MSL,01,신항 다목적부두,KAOHSIUNG,KAOHSIUNG,일반화물선,,11.0,,Y,Y,,
6639,인천,V3ZP8,PHOSPHERUS NH,2023,1,최종,외항,입항,"6,364",2023-02-27 08:30,2023-03-28 01:40,2023-02-27 09:00,2023-02-27 11:08,기타,23INCSA011I,WAW,04,W박지 W04,OCEAN DISTRICT,SHIDAO PT,일반화물선,,11.0,,Y,Y,,
6640,인천,V3ZP8,PHOSPHERUS NH,2023,1,최종,외항,출항,"6,364",2023-02-27 08:30,2023-03-28 01:40,2023-03-16 11:00,2023-03-28 09:27,기타,23INCSD011E,WWJ,01,제2입항대기정박지(장안서),OCEAN DISTRICT,SHIDAO PT,일반화물선,,17.0,,Y,Y,,
6641,인천,3CUAT,YU FENG,2023,4,최종,외항,입항,"1,881",2023-02-27 08:38,2023-03-03 22:00,2023-02-27 09:00,2023-03-07 10:24,기타,23L21KY027I,WAA,03,A박지 A3,JINZHOU PT,JINZHOU PT,일반화물선,,10.0,,Y,Y,,
6642,인천,3CUAT,YU FENG,2023,4,최종,외항,출항,"1,881",2023-02-27 08:38,2023-03-03 22:00,2023-03-01 20:00,2023-03-07 10:28,기타,23L21KY028E,MBI,01,남항 인천컨테이너터미널 1부두,JINZHOU PT,JINZHOU PT,일반화물선,,10.0,,Y,Y,,
6643,부산,VRKM9,RUN DONG 2,2023,1,최종,외항,출항,"8,604",2023-02-27 09:00,2023-03-03 17:00,2023-03-03 17:00,2023-03-14 10:47,기타,23LSSPM157E,MK7,01,감천 7부두 1선석,YANGZHOU,ZHANGJIAGANG,일반화물선,,18.0,,Y,Y,,
6644,부산,VRKM9,RUN DONG 2,2023,1,최종,외항,입항,"8,604",2023-02-27 09:00,2023-03-03 17:00,2023-02-27 09:00,2023-03-14 10:47,기타,23LSSPM156I,MK7,01,감천 7부두 1선석,SHANGHAI,ZHANGJIAGANG,일반화물선,,18.0,,Y,Y,,
6645,부산,UBXF2,ANTUR,2023,2,최종,외항,입항,711,2023-02-27 09:48,2023-03-07 10:00,2023-02-27 09:48,2023-03-09 08:43,기타,23DHSPA101I,*DS,01,동성조선,부산,부산,일반화물선,,8.0,,Y,N,,
6646,부산,UBXF2,ANTUR,2023,2,최종,외항,출항,711,2023-02-27 09:48,2023-03-07 10:00,2023-03-07 10:00,2023-03-09 08:47,기타,23DHSPA102E,*DS,01,동성조선,부산,부산,일반화물선,,8.0,,Y,N,,
6647,인천,V3FH,JINHUA 15,2023,2,최종,외항,입항,"1,758",2023-02-27 10:10,2023-02-28 16:55,2023-02-27 10:00,2023-02-27 13:06,기타,23L54KI029I,MBX,01,북항 동방부두 1선석,OCEAN DISTRICT,YOKOHAMA,일반화물선,,9.0,,Y,Y,,
6648,인천,V3FH,JINHUA 15,2023,2,최종,외항,출항,"1,758",2023-02-27 10:10,2023-02-28 16:55,2023-02-28 14:30,2023-02-28 17:09,기타,23L54KI030E,MBX,01,북항 동방부두 1선석,SHIDAO PT,YOKOHAMA,일반화물선,,9.0,,Y,Y,,
6649,부산,9LU2828,JIN RUN 988,2023,1,최종,외항,출항,"2,905",2023-02-27 10:55,2023-03-02 05:00,2023-03-02 05:00,2023-03-14 09:10,기타,23LSSPM165E,WAN,03,남외항 N-3박지,SAIKI,DALIAN,일반화물선,,14.0,,Y,Y,,
6650,부산,9LU2828,JIN RUN 988,2023,1,최종,외항,입항,"2,905",2023-02-27 10:55,2023-03-02 05:00,2023-02-27 10:55,2023-03-14 09:06,기타,23LSSPM164I,WAN,03,남외항 N-3박지,ISHIKARI,DALIAN,일반화물선,,14.0,,Y,Y,,
6651,부산,D7BR,ASAKA,2023,5,최종,외항,출항,"1,130",2023-02-27 11:15,2023-02-28 00:20,2023-02-28 00:20,2023-02-28 09:47,기타,23YJSPA05BE,MB8,05,8부두 85선석,광양,KIMITSU,일반화물선,3.0,7.0,,Y,N,,
6652,부산,D7BR,ASAKA,2023,5,최종,외항,입항,"1,130",2023-02-27 11:15,2023-02-28 00:20,2023-02-27 11:15,2023-02-27 13:35,기타,23YJSPA05AI,MB8,05,8부두 85선석,광양,KIMITSU,일반화물선,3.0,7.0,,N,N,,
6653,부산,9LU2822,OCEANWIN 16,2023,1,최종,외항,입항,"2,972",2023-02-27 11:51,2023-02-27 18:40,2023-02-27 08:00,2023-02-27 15:12,기타,23SPSWD028I,MBU,02,연합부두 연2선석,VLADIVOSTOK,"KASHIMA, IBARAKI",일반화물선,,13.0,,Y,Y,,
6654,부산,9LU2822,OCEANWIN 16,2023,1,최종,외항,출항,"2,972",2023-02-27 11:51,2023-02-27 18:40,2023-02-27 16:00,2023-02-28 11:23,기타,23SPSWD028E,MBU,02,연합부두 연2선석,VLADIVOSTOK,"KASHIMA, IBARAKI",일반화물선,,13.0,,Y,Y,,
6655,부산,9LU2330,SHUN YING 8,2023,1,최종,외항,입항,"4,997",2023-02-27 12:00,2023-02-27 17:05,2023-02-27 12:00,2023-03-24 13:36,기타,23LSSPM160I,WAN,03,남외항 N-3박지,PLASTUN,LANSHAN PT,일반화물선,,15.0,,N,N,,
6656,부산,9LU2330,SHUN YING 8,2023,1,최종,외항,출항,"4,997",2023-02-27 12:00,2023-02-27 17:05,2023-02-27 17:05,2023-03-24 13:36,기타,23LSSPM161E,WAN,03,남외항 N-3박지,PLASTUN,LANSHAN PT,일반화물선,,15.0,,N,N,,
6657,인천,181801,덕산훼리호,2023,35,최종,내항,입항,162,2023-02-27 14:00,2023-02-28 04:00,,2023-02-27 15:29,개인항해,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,3.0,3.0,0.0,N,N,,
6658,인천,181801,덕산훼리호,2023,35,최종,내항,출항,162,2023-02-27 14:00,2023-02-28 04:00,,2023-02-28 07:42,개인항해,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,3.0,0.0,0.0,N,N,,
6659,부산,BQVR,JING FENG 7,2023,4,최종,외항,입항,"6,881",2023-02-27 15:25,2023-02-27 17:50,2023-02-27 15:25,2023-02-28 10:20,기타,23HXCLJ302I,MB7,02,7부두 72선석,VLADIVOSTOK,TAICANG,일반화물선,,15.0,,Y,Y,,
6660,부산,BQVR,JING FENG 7,2023,4,최종,외항,출항,"6,881",2023-02-27 15:25,2023-02-27 17:50,2023-02-27 17:50,2023-02-28 10:23,기타,23HXCLJ302E,MB7,02,7부두 72선석,VLADIVOSTOK,TAICANG,일반화물선,,15.0,,Y,Y,,
6661,부산,D7LF,DK ILIOS,2023,3,최종,외항,출항,"7,433",2023-02-27 16:00,2023-03-01 17:47,2023-03-01 17:00,2023-03-02 13:07,기타,23SPSWA036E,MBU,02,연합부두 연2선석,MIZUSHIMA,NAGAOKAKYO,일반화물선,3.0,15.0,,Y,Y,,
6662,부산,D7LF,DK ILIOS,2023,3,최종,외항,입항,"7,433",2023-02-27 16:00,2023-03-01 17:47,2023-02-27 16:00,2023-03-02 13:02,기타,23SPSWA036I,WAN,03,남외항 N-3박지,OITA,NAGAOKAKYO,일반화물선,3.0,15.0,,Y,Y,,
6663,부산,3E3806,HUA XIN 5,2023,4,최종,외항,입항,"11,381",2023-02-27 19:45,2023-02-28 02:54,2023-02-27 19:45,2023-02-28 10:20,기타,23HXCLH303I,MB7,02,7부두 72선석,VLADIVOSTOK,TAICANG,일반화물선,,17.0,,Y,Y,,
6664,부산,3E3806,HUA XIN 5,2023,4,최종,외항,출항,"11,381",2023-02-27 19:45,2023-02-28 02:54,2023-02-28 02:54,2023-02-28 10:23,기타,23HXCLH303E,MB7,02,7부두 72선석,VLADIVOSTOK,TAICANG,일반화물선,,17.0,,Y,Y,,
6665,부산,V3HM3,FU XING,2023,1,최종,외항,출항,"6,178",2023-02-27 20:05,2023-02-27 23:15,2023-02-27 23:15,2023-03-24 13:37,기타,23LSSPM163E,WAN,03,남외항 N-3박지,NAKHODKA,RIZHAO,일반화물선,,17.0,,N,N,,
6666,부산,V3HM3,FU XING,2023,1,최종,외항,입항,"6,178",2023-02-27 20:05,2023-02-27 23:15,2023-02-27 20:05,2023-03-24 13:37,기타,23LSSPM162I,WAN,03,남외항 N-3박지,NAKHODKA,RIZHAO,일반화물선,,17.0,,N,N,,
6667,부산,3E2112,BAO JING,2023,1,최종,외항,입항,"4,442",2023-02-27 20:20,2023-03-03 14:30,2023-02-27 21:00,2023-03-07 15:23,기타,23KRMSK081I,MKC,01,감천 중앙부두 1선석,OTHERS,울산,일반화물선,,14.0,,Y,Y,,
6668,부산,3E2112,BAO JING,2023,1,최종,외항,출항,"4,442",2023-02-27 20:20,2023-03-03 14:30,2023-03-03 14:00,2023-03-07 15:24,기타,23KRMSK081E,MKC,01,감천 중앙부두 1선석,포항,울산,일반화물선,,14.0,,Y,Y,,
6669,부산,078835,ZENITH ORION,2023,1,최종,내항,출항,"3,559",2023-02-27 21:15,2023-02-28 02:50,,2023-02-28 08:58,기타,,WAN,03,남외항 N-3박지,울산,당진,일반화물선,5.0,4.0,,N,N,,
6670,부산,078835,ZENITH ORION,2023,1,최종,내항,입항,"3,559",2023-02-27 21:15,2023-02-28 02:50,,2023-02-28 08:58,기타,,WAN,03,남외항 N-3박지,울산,당진,일반화물선,5.0,4.0,,N,N,,
6671,부산,DSQV7,DONGJIN NAGOYA,2023,7,최종,외항,출항,"2,006",2023-02-27 22:10,2023-03-01 06:55,2023-03-01 06:55,2023-03-03 12:18,기타,23DJSC6321E,MB7,01,7부두 71선석,"KURE, HIROSHIMA",MOJI/KITAKYUSHU,일반화물선,5.0,10.0,0.0,N,N,,
6672,부산,DSQV7,DONGJIN NAGOYA,2023,7,최종,외항,입항,"2,006",2023-02-27 22:10,2023-03-01 06:55,2023-02-27 22:10,2023-02-28 10:20,기타,23DJSC6320I,MB7,01,7부두 71선석,"KURE, HIROSHIMA",MOJI/KITAKYUSHU,일반화물선,5.0,10.0,,N,N,,
6673,부산,3E3839,HONOR OCEAN,2023,1,최종,외항,입항,"6,393",2023-02-27 22:36,2023-02-28 20:54,2023-02-27 22:36,2023-03-02 09:58,기타,23SFKLA307I,MB7,03,7부두 73선석,QINGDAO,QINGDAO,일반화물선,,17.0,,Y,Y,,
6674,부산,3E3839,HONOR OCEAN,2023,1,최종,외항,출항,"6,393",2023-02-27 22:36,2023-02-28 20:54,2023-02-28 20:54,2023-03-02 10:43,기타,23SFKLA307E,MB7,03,7부두 73선석,QINGDAO,QINGDAO,일반화물선,,17.0,,Y,Y,,
6675,부산,HPRW,MARIWIT,2023,2,최종,외항,입항,"8,576",2023-02-27 22:42,2023-03-01 19:55,2023-02-27 22:42,2023-03-02 10:34,기타,23GOMSA031I,MBR,01,감만부두 1선석,VLADIVOSTOK,VLADIVOSTOK,일반화물선,,17.0,,Y,Y,,
6676,부산,HPRW,MARIWIT,2023,2,최종,외항,출항,"8,576",2023-02-27 22:42,2023-03-01 19:55,2023-03-01 19:55,2023-03-02 10:57,기타,23GOMSD031E,MBR,01,감만부두 1선석,VLADIVOSTOK,VLADIVOSTOK,일반화물선,,17.0,,Y,Y,,
6677,부산,T8A3719,OCEAN GRACE,2023,7,최종,외항,출항,"11,856",2023-02-27 23:45,2023-02-28 19:50,2023-02-28 19:50,2023-03-02 10:51,기타,23TKAP2015E,MBR,E3,신감만부두 3선석,VOSTOCHNYY PORT,VOSTOCHNYY PORT,일반화물선,,20.0,,Y,Y,,
6678,부산,T8A3719,OCEAN GRACE,2023,7,최종,외항,입항,"11,856",2023-02-27 23:45,2023-02-28 19:50,2023-02-27 23:45,2023-03-02 10:17,기타,23TKAP2015I,MBR,E3,신감만부두 3선석,VOSTOCHNYY PORT,VOSTOCHNYY PORT,일반화물선,,20.0,,Y,Y,,
6679,인천,9HA3610,KIRAN ADRIATIC,2023,1,최종,외항,출항,"36,353",2023-02-28 00:20,2023-03-04 14:50,2023-03-04 12:00,2023-03-04 14:57,기타,23JESPJ015E,MB1,09,내항 1부두 19선석,BAYUQUAN,SHANGHAI,일반화물선,,22.0,,Y,Y,,
6680,인천,9HA3610,KIRAN ADRIATIC,2023,1,최종,외항,입항,"36,353",2023-02-28 00:20,2023-03-04 14:50,2023-02-28 00:30,2023-02-28 07:08,기타,23JESPJ015I,MB1,09,내항 1부두 19선석,TIANJIN XINGANG PT,SHANGHAI,일반화물선,,22.0,,Y,Y,,
6681,부산,210014,채성호,2023,2,최종,내항,출항,"4,418",2023-02-28 04:20,2023-02-28 17:00,2023-02-28 17:00,2023-03-03 16:04,기타,,MBR,E3,신감만부두 3선석,포항,포항,일반화물선,5.0,6.0,,Y,Y,,
6682,부산,210014,채성호,2023,2,최종,내항,입항,"4,418",2023-02-28 04:20,2023-02-28 17:00,2023-02-28 04:20,2023-03-03 09:27,기타,,MBR,E2,신감만부두 2선석,포항,포항,일반화물선,5.0,6.0,,N,N,,
6683,부산,170023,세주신광,2023,23,최종,내항,출항,"5,310",2023-02-28 06:05,2023-02-28 18:55,,2023-03-07 14:14,기타,,MB7,05,우암부두 75선석,제주,제주,일반화물선,7.0,7.0,7.0,N,N,,
6684,부산,170023,세주신광,2023,23,최종,내항,입항,"5,310",2023-02-28 06:05,2023-02-28 18:55,,2023-02-28 11:02,기타,,MB7,05,우암부두 75선석,제주,제주,일반화물선,7.0,7.0,14.0,N,N,,
6685,인천,3FEF3,APOLLO TRIUMPH,2023,1,최종,외항,입항,"8,718",2023-02-28 06:25,2023-03-02 20:30,2023-02-28 06:00,2023-02-28 07:48,기타,23MRIN1006I,MB2,01,내항 2부두 21선석,SIHANOUKVILLE,당진,일반화물선,,19.0,,Y,Y,,
6686,인천,3FEF3,APOLLO TRIUMPH,2023,1,최종,외항,출항,"8,718",2023-02-28 06:25,2023-03-02 20:30,2023-03-02 18:30,2023-03-03 09:08,기타,23MRIN2006E,MB2,01,내항 2부두 21선석,SIHANOUKVILLE,당진,일반화물선,,19.0,,Y,Y,,
6687,부산,V3EI3,PROSPERITY OCEAN,2023,1,최종,외항,입항,"1,996",2023-02-28 06:27,2023-02-28 19:40,2023-02-28 06:30,2023-03-02 11:18,기타,23SPSWA032I,MKC,04,감천 중앙부두 4선석,SAKAISENBOKU,인천,일반화물선,,9.0,,Y,Y,,
6688,부산,V3EI3,PROSPERITY OCEAN,2023,1,최종,외항,출항,"1,996",2023-02-28 06:27,2023-02-28 19:40,2023-03-28 17:00,2023-03-02 11:18,기타,23SPSWA032E,MKC,04,감천 중앙부두 4선석,SAKAISENBOKU,인천,일반화물선,,9.0,,Y,Y,,
6689,부산,3E2498,GLORY STAR,2023,1,최종,외항,입항,"2,994",2023-02-28 06:55,2023-03-02 17:00,2023-02-28 07:30,2023-03-07 13:56,기타,23KRMSK077I,WAN,03,남외항 N-3박지,OCEAN DISTRICT,SHANGHAI PT,일반화물선,,14.0,,Y,Y,,
6690,부산,3E2498,GLORY STAR,2023,1,최종,외항,출항,"2,994",2023-02-28 06:55,2023-03-02 17:00,2023-03-02 16:00,2023-03-07 13:57,기타,23KRMSK077E,MBU,02,연합부두 연2선석,HIBIKISHINKO,SHANGHAI PT,일반화물선,,14.0,,Y,Y,,
6691,부산,D8GZ,KEUM YANG 2,2023,1,최종,외항,출항,"1,959",2023-02-28 08:00,2023-03-02 15:00,2023-03-02 14:00,2023-03-06 14:55,기타,23KYSCD009E,WAN,02,남외항 N-2박지,"SENDAI, MIYAGI",광양,일반화물선,2.0,9.0,,N,N,,
6692,부산,D8GZ,KEUM YANG 2,2023,1,최종,외항,입항,"1,959",2023-02-28 08:00,2023-03-02 15:00,2023-02-28 09:00,2023-03-06 14:49,기타,23KYSCA009I,WAN,02,남외항 N-2박지,YOKOHAMA,광양,일반화물선,2.0,9.0,,N,N,,
6693,부산,VREU7,GUANG PING,2023,5,최종,외항,출항,"5,275",2023-02-28 08:30,2023-02-28 23:50,2023-02-28 23:50,2023-03-02 10:47,기타,23DDSGGP27E,MBR,E1,신감만부두 1선석,HAKATA/FUKUOKA,QINGDAO,일반화물선,,19.0,,Y,Y,,
6694,부산,VREU7,GUANG PING,2023,5,최종,외항,입항,"5,275",2023-02-28 08:30,2023-02-28 23:50,2023-02-28 08:30,2023-03-02 10:17,기타,23DDSGGP27I,MBR,E1,신감만부두 1선석,HAKATA/FUKUOKA,QINGDAO,일반화물선,,16.0,,Y,Y,,
6695,인천,V3LS2,HONG QIAO,2023,1,최종,외항,입항,"1,972",2023-02-28 08:55,2023-03-04 02:20,2023-02-28 08:30,2023-03-04 07:42,기타,23JOASA087I,MBX,03,북항 동방부두 3선석,SAKAISENBOKU,당진,일반화물선,,12.0,,Y,Y,,
6696,인천,V3LS2,HONG QIAO,2023,1,최종,외항,출항,"1,972",2023-02-28 08:55,2023-03-04 02:20,2023-03-03 22:00,2023-03-04 07:43,기타,23JOASD087E,MBX,03,북항 동방부두 3선석,여수,당진,일반화물선,,12.0,,Y,Y,,
6697,부산,091413,제23금진,2023,3,최종,내항,출항,"1,691",2023-02-28 09:35,2023-02-28 11:10,,2023-03-02 09:23,기타,,WAN,02,남외항 N-2박지,삼천포,묵호,일반화물선,5.0,4.0,,N,N,,
6698,부산,091413,제23금진,2023,3,최종,내항,입항,"1,691",2023-02-28 09:35,2023-02-28 11:10,,2023-03-02 09:18,기타,,WAN,02,남외항 N-2박지,삼천포,묵호,일반화물선,5.0,4.0,,N,N,,
6699,부산,D7EN,DK IWAY,2023,2,최종,외항,입항,"2,017",2023-02-28 11:50,2023-03-01 20:14,2023-02-28 11:00,2023-03-02 15:03,기타,23SPSWA035I,MK7,02,감천 7부두 2선석,FUNABASHI,인천,일반화물선,2.0,12.0,,Y,Y,,
6700,부산,D7EN,DK IWAY,2023,2,최종,외항,출항,"2,017",2023-02-28 11:50,2023-03-01 20:14,2023-03-01 17:00,2023-03-02 15:03,기타,23SPSWA035E,MK7,02,감천 7부두 2선석,FUNABASHI,인천,일반화물선,2.0,12.0,,Y,Y,,
6701,인천,V3IV2,KUN YUAN 3,2023,1,최종,외항,출항,"2,581",2023-02-28 13:30,2023-03-01 02:00,2023-02-28 23:00,2023-03-01 07:54,기타,23L54KI032E,MB2,03,내항 2부두 23선석,LAIZHOU,여수,일반화물선,,12.0,,Y,Y,,
6702,인천,V3IV2,KUN YUAN 3,2023,1,최종,외항,입항,"2,581",2023-02-28 13:30,2023-03-01 02:00,2023-02-28 13:40,2023-02-28 13:39,기타,23L54KI031I,MB2,03,내항 2부두 23선석,OCEAN DISTRICT,여수,일반화물선,,12.0,,Y,Y,,
6703,인천,062928,웨스트 카페리,2023,21,최종,내항,출항,840,2023-02-28 15:08,2023-03-06 12:50,,2023-03-07 08:00,기타,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,4.0,1.0,10.0,N,N,,
6704,인천,062928,웨스트 카페리,2023,21,최종,내항,입항,840,2023-02-28 15:08,2023-03-06 12:50,,2023-03-07 07:57,기타,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,4.0,1.0,4.0,N,N,,
6705,인천,181801,덕산훼리호,2023,36,최종,내항,입항,162,2023-02-28 15:30,2023-03-01 07:05,,2023-02-28 16:22,개인항해,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,3.0,0.0,0.0,N,N,,
6706,인천,181801,덕산훼리호,2023,36,최종,내항,출항,162,2023-02-28 15:30,2023-03-01 07:05,,2023-03-01 07:53,개인항해,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,3.0,8.0,0.0,N,N,,
6707,부산,3E2163,CHENG JI HAI,2023,1,최종,외항,입항,"2,997",2023-02-28 15:30,2023-02-28 17:50,2023-02-28 16:00,2023-03-02 11:21,기타,23DOOS1030I,WAN,03,남외항 N-3박지,HIGASHIHARIMA,마산,일반화물선,,13.0,,N,N,,
