,항명,호출부호,선명,입항횟수,입항횟수.1,구분,외내,입출,총톤수,입항일시,출항일시,CIQ수속일자,수리일시,항해구분,MRN 번호,계선장소,계선장소.1,계선장소.2,차항지,전출항지,선박용도,"외항:한국인선원수
내항:해기사선원수","외항:외국인선원수
내항:보통선원수",승객,예선,도선,부선호출부호1,부선호출부호2
1069,부산,D8FB,PANSTAR GENIE,2023,31,최종,외항,출항,"7,323",2023-05-03 22:00,2023-05-06 18:00,2023-05-06 18:00,2023-05-10 10:00,기타,23PSLCB718E,MSL,01,신항 다목적부두,TOKYO,"NAGOYA, AICHI",세미(혼재)컨테이너선,8.0,9,,N,N,,
1070,부산,D8FB,PANSTAR GENIE,2023,31,최종,외항,입항,"7,323",2023-05-03 22:00,2023-05-06 18:00,2023-05-03 21:00,2023-05-10 09:59,기타,23PSLCP717I,MSL,01,신항 다목적부두,SHIDAO PT,"NAGOYA, AICHI",세미(혼재)컨테이너선,8.0,9,,N,N,,
1071,부산,D8RV,PANSTAR GENIE NO.2,2023,33,최종,외항,입항,"7,323",2023-05-04 10:00,2023-05-11 19:00,2023-05-04 10:00,2023-05-15 12:23,기타,23PSLCP052I,MBF,12,신국제여객터미널 12선석,평택.당진,OSAKA,세미(혼재)컨테이너선,8.0,9,,N,N,,
1072,부산,D8RV,PANSTAR GENIE NO.2,2023,33,최종,외항,출항,"7,323",2023-05-04 10:00,2023-05-11 19:00,2023-05-11 19:00,2023-05-15 12:29,기타,23PSLCP318E,MSL,01,신항 다목적부두,평택.당진,OSAKA,세미(혼재)컨테이너선,8.0,9,,N,N,,
1073,부산,9V9711,PORT VILA CHIEF,2023,1,최종,외항,출항,"25,483",2023-05-04 18:00,2023-05-07 00:00,2023-05-06 22:00,2023-05-08 09:07,기타,23SSBF1430E,MBS,05,신선대부두 5선석,OSAKA,SUVA,세미(혼재)컨테이너선,,26,,Y,Y,,
1074,부산,9V9711,PORT VILA CHIEF,2023,1,최종,외항,입항,"25,483",2023-05-04 18:00,2023-05-07 00:00,2023-05-04 18:00,2023-05-08 08:40,기타,23SSBF1429I,MBS,05,신선대부두 5선석,OSAKA,SUVA,세미(혼재)컨테이너선,,27,,Y,Y,,
1075,인천,BATI,YA LU JIANG,2023,32,최종,외항,출항,"5,250",2023-05-06 08:36,2023-05-06 12:05,2023-05-06 12:00,2023-05-06 16:26,기타,23COSNY632E,MSB,03,신항 선광신컨테이너터미널 3선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,18,,Y,Y,,
1076,인천,BATI,YA LU JIANG,2023,32,최종,외항,입항,"5,250",2023-05-06 08:36,2023-05-06 12:05,2023-05-06 08:30,2023-05-06 08:41,기타,23COSNY632I,MSB,03,신항 선광신컨테이너터미널 3선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,18,,Y,Y,,
1077,인천,3FMT9,XIN HE DA,2023,19,최종,외항,입항,"7,808",2023-05-07 18:06,2023-05-08 12:00,2023-05-07 18:00,2023-05-07 18:42,기타,23TJMSK596I,MSA,01,신항 한진인천컨테이너터미널 1선석,TIANJIN XINGANG PT,TIANJIN XINGANG PT,세미(혼재)컨테이너선,,18,,Y,Y,,
1078,인천,3FMT9,XIN HE DA,2023,19,최종,외항,출항,"7,808",2023-05-07 18:06,2023-05-08 12:00,2023-05-08 10:00,2023-05-08 13:50,기타,23TJMSK596E,MSA,01,신항 한진인천컨테이너터미널 1선석,TIANJIN XINGANG PT,TIANJIN XINGANG PT,세미(혼재)컨테이너선,,18,,Y,Y,,
1079,부산,UBVP6,PATRIA,2023,8,최종,외항,출항,"5,825",2023-05-09 20:00,2023-05-12 05:00,2023-05-12 04:00,2023-05-12 08:55,기타,23SASCN016E,MB7,01,7부두 71선석,울산,VLADIVOSTOK,세미(혼재)컨테이너선,,14,,Y,Y,,
1080,부산,UBVP6,PATRIA,2023,8,최종,외항,입항,"5,825",2023-05-09 20:00,2023-05-12 05:00,2023-05-08 10:00,2023-05-10 09:04,기타,23SASCS016I,WAN,03,남외항 N-3박지,VLADIVOSTOK,VLADIVOSTOK,세미(혼재)컨테이너선,,14,,Y,Y,,
1081,인천,BATI,YA LU JIANG,2023,33,최종,외항,출항,"5,250",2023-05-09 21:54,2023-05-10 03:56,2023-05-10 04:00,2023-05-10 08:29,기타,23COSNY633E,MSB,02,신항 선광신컨테이너터미널 2선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,18,,Y,Y,,
1082,인천,BATI,YA LU JIANG,2023,33,최종,외항,입항,"5,250",2023-05-09 21:54,2023-05-10 03:56,2023-05-09 23:00,2023-05-09 22:33,기타,23COSNY633I,MSB,02,신항 선광신컨테이너터미널 2선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,18,,Y,Y,,
1083,부산,DSQX2,SANSTAR DREAM,2023,33,최종,외항,출항,"5,319",2023-05-10 12:10,2023-05-10 15:35,2023-05-10 15:30,2023-05-15 13:54,기타,23PSLCB537E,MSL,01,신항 다목적부두,TSURUGA,마산,세미(혼재)컨테이너선,8.0,9,,N,N,,
1084,부산,DSQX2,SANSTAR DREAM,2023,33,최종,외항,입항,"5,319",2023-05-10 12:10,2023-05-10 15:35,2023-05-10 12:00,2023-05-15 13:51,기타,23PSLCP536I,MSL,01,신항 다목적부두,TSURUGA,마산,세미(혼재)컨테이너선,8.0,9,,N,N,,
1085,부산,D8FB,PANSTAR GENIE,2023,32,최종,외항,입항,"7,323",2023-05-10 17:45,2023-05-11 14:20,2023-05-10 18:00,2023-05-15 13:50,기타,23PSLCP718I,MSL,01,신항 다목적부두,SHIDAO PT,"NAGOYA, AICHI",세미(혼재)컨테이너선,8.0,9,,Y,Y,,
1086,부산,D8FB,PANSTAR GENIE,2023,32,최종,외항,출항,"7,323",2023-05-10 17:45,2023-05-11 14:20,2023-05-11 14:00,2023-05-15 13:53,기타,23SSPSP718E,MSL,01,신항 다목적부두,SHIDAO PT,"NAGOYA, AICHI",세미(혼재)컨테이너선,8.0,9,,N,N,,
1087,인천,5BUJ4,AAL SHANGHAI,2023,2,최종,외항,출항,"23,930",2023-05-11 09:15,2023-05-12 17:05,2023-05-12 15:00,2023-05-12 20:20,기타,23L37KA063E,MBB,02,북항 동원로엑스부두 2선석,TAICANG,TIANJIN XINGANG PT,세미(혼재)컨테이너선,,23,1.0,Y,Y,,
1088,인천,5BUJ4,AAL SHANGHAI,2023,2,최종,외항,입항,"23,930",2023-05-11 09:15,2023-05-12 17:05,2023-05-11 09:30,2023-05-11 10:09,기타,23L37KA063I,MBB,02,북항 동원로엑스부두 2선석,TAICANG,TIANJIN XINGANG PT,세미(혼재)컨테이너선,,23,,Y,Y,,
1089,인천,BATI,YA LU JIANG,2023,34,최종,외항,출항,"5,250",2023-05-13 08:15,2023-05-13 14:15,2023-05-13 14:00,2023-05-14 08:34,기타,23COSNY634E,MSB,02,신항 선광신컨테이너터미널 2선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,18,,Y,Y,,
1090,인천,BATI,YA LU JIANG,2023,34,최종,외항,입항,"5,250",2023-05-13 08:15,2023-05-13 14:15,2023-05-13 08:00,2023-05-13 10:25,기타,23COSNY634I,MSB,02,신항 선광신컨테이너터미널 2선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,18,,Y,Y,,
1091,부산,3E2217,XIN YONG CHANG 9,2023,3,최종,외항,입항,"9,138",2023-05-13 08:35,2023-05-13 14:46,2023-05-13 08:35,2023-05-18 17:51,기타,23SCHC0511I,MBR,02,감만부두 2선석,NINGBO,VLADIVOSTOK,세미(혼재)컨테이너선,,20,,Y,Y,,
1092,부산,3E2217,XIN YONG CHANG 9,2023,3,최종,외항,출항,"9,138",2023-05-13 08:35,2023-05-13 14:46,2023-05-13 14:46,2023-05-18 17:52,기타,23SCHC0512E,MBR,02,감만부두 2선석,NINGBO,VLADIVOSTOK,세미(혼재)컨테이너선,,20,,Y,Y,,
1093,인천,3FMT9,XIN HE DA,2023,20,최종,외항,출항,"7,808",2023-05-13 13:40,2023-05-14 07:25,2023-05-14 05:00,2023-05-14 08:34,기타,23TJMSK597E,MSA,01,신항 한진인천컨테이너터미널 1선석,TIANJIN XINGANG PT,TIANJIN XINGANG PT,세미(혼재)컨테이너선,,18,,Y,Y,,
1094,인천,3FMT9,XIN HE DA,2023,20,최종,외항,입항,"7,808",2023-05-13 13:40,2023-05-14 07:25,2023-05-13 14:00,2023-05-13 20:12,기타,23TJMSK597I,MSA,01,신항 한진인천컨테이너터미널 1선석,TIANJIN XINGANG PT,TIANJIN XINGANG PT,세미(혼재)컨테이너선,,18,,Y,Y,,
1095,부산,D8FB,PANSTAR GENIE,2023,33,최종,외항,입항,"7,323",2023-05-13 15:55,2023-05-13 22:55,2023-05-13 17:00,2023-05-15 13:54,기타,23SSPSB719I,MSL,01,신항 다목적부두,TOKYO,SHIDAO PT,세미(혼재)컨테이너선,8.0,9,,Y,Y,,
1096,부산,D8FB,PANSTAR GENIE,2023,33,최종,외항,출항,"7,323",2023-05-13 15:55,2023-05-13 22:55,2023-05-13 21:00,2023-05-15 13:54,기타,23PSLCB719E,MSL,01,신항 다목적부두,TOKYO,SHIDAO PT,세미(혼재)컨테이너선,8.0,9,,Y,Y,,
1097,부산,D8RV,PANSTAR GENIE NO.2,2023,34,최종,외항,출항,"7,323",2023-05-14 06:30,2023-05-14 10:52,2023-05-14 11:00,2023-05-15 13:53,기타,23PSLCB319E,MSL,01,신항 다목적부두,OSAKA,평택.당진,세미(혼재)컨테이너선,8.0,9,,N,N,,
1098,부산,D8RV,PANSTAR GENIE NO.2,2023,34,최종,외항,입항,"7,323",2023-05-14 06:30,2023-05-14 10:52,2023-05-14 06:30,2023-05-15 13:49,기타,23PSLCB319I,MSL,01,신항 다목적부두,OSAKA,평택.당진,세미(혼재)컨테이너선,8.0,9,,N,N,,
1099,부산,DSQX2,SANSTAR DREAM,2023,34,최종,외항,출항,"5,319",2023-05-14 07:45,2023-05-14 14:50,2023-05-14 15:30,2023-05-15 14:13,기타,23PSLCB538E,MSL,01,신항 다목적부두,마산,마산,세미(혼재)컨테이너선,8.0,9,,N,N,,
1100,부산,DSQX2,SANSTAR DREAM,2023,34,최종,외항,입항,"5,319",2023-05-14 07:45,2023-05-14 14:50,2023-05-14 08:00,2023-05-15 13:54,기타,23PSLCP537I,MFL,01,신항 다목적부두연결잔교,TSURUGA,마산,세미(혼재)컨테이너선,8.0,9,,N,N,,
1101,인천,BATD,MING YUE,2023,32,최종,외항,출항,"2,453",2023-05-15 07:20,2023-05-15 17:00,2023-05-15 15:00,2023-05-16 10:41,기타,23DDSCK829E,MSB,03,신항 선광신컨테이너터미널 3선석,DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
1102,인천,BATD,MING YUE,2023,32,최종,외항,입항,"2,453",2023-05-15 07:20,2023-05-15 17:00,2023-05-15 07:00,2023-05-15 15:07,기타,23DDSCK829I,MSB,03,신항 선광신컨테이너터미널 3선석,DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
1103,부산,VROO8,NEW GUINEA CHIEF,2023,3,최종,외항,출항,"18,723",2023-05-15 18:00,2023-05-17 16:00,2023-05-17 16:00,2023-05-17 17:31,기타,23CNCO0504E,MBR,E1,신감만부두 1선석,YOKOHAMA,KAOHSIUNG,세미(혼재)컨테이너선,,26,,Y,Y,,
1104,부산,VROO8,NEW GUINEA CHIEF,2023,3,최종,외항,입항,"18,723",2023-05-15 18:00,2023-05-17 16:00,2023-05-15 18:00,2023-05-16 08:50,기타,23CNCO0503I,MBR,01,감만부두 1선석,YOKOHAMA,KAOHSIUNG,세미(혼재)컨테이너선,,26,1.0,Y,Y,,
1105,인천,BSDG,BEI HAI,2023,18,최종,외항,출항,"5,272",2023-05-16 07:50,2023-05-16 22:50,2023-05-16 15:00,2023-05-17 09:25,기타,23CKCO1383E,MSA,03,신항 한진인천컨테이너터미널 3선석,ZHANGJIAGANG,TAICANG,세미(혼재)컨테이너선,,18,,Y,Y,,
1106,인천,BSDG,BEI HAI,2023,18,최종,외항,입항,"5,272",2023-05-16 07:50,2023-05-16 22:50,2023-05-16 08:00,2023-05-16 23:38,기타,23CKCO0674I,MSA,03,신항 한진인천컨테이너터미널 3선석,ZHANGJIAGANG,TAICANG,세미(혼재)컨테이너선,,18,,Y,Y,,
1107,부산,3FQO9,PACIFIC CONDOR,2023,4,최종,외항,출항,"8,483",2023-05-16 14:00,2023-05-17 12:00,2023-05-17 12:00,2023-05-17 14:23,기타,23KWSC0502E,MBR,01,감만부두 1선석,CHOFU,SHANGHAI,세미(혼재)컨테이너선,,22,,Y,Y,,
1108,부산,3FQO9,PACIFIC CONDOR,2023,4,최종,외항,입항,"8,483",2023-05-16 14:00,2023-05-17 12:00,2023-05-16 14:00,2023-05-16 16:38,기타,23KWSC0501I,MBR,01,감만부두 1선석,CHOFU,SHANGHAI,세미(혼재)컨테이너선,,22,,Y,Y,,
1109,부산,D8FB,PANSTAR GENIE,2023,34,최종,외항,입항,"7,323",2023-05-17 07:30,2023-05-18 12:30,2023-05-17 07:00,2023-05-19 08:32,기타,23PSLCP719I,MSL,01,신항 다목적부두,SHIDAO PT,TOKYO,세미(혼재)컨테이너선,8.0,9,,N,N,,
1110,부산,D8FB,PANSTAR GENIE,2023,34,최종,외항,출항,"7,323",2023-05-17 07:30,2023-05-18 12:30,2023-05-18 13:00,2023-05-19 08:36,기타,23SSPSP719E,MSL,01,신항 다목적부두,SHIDAO PT,TOKYO,세미(혼재)컨테이너선,8.0,9,,N,N,,
1111,부산,DSQX2,SANSTAR DREAM,2023,35,최종,외항,출항,"5,319",2023-05-17 13:15,2023-05-17 15:45,2023-05-17 16:00,2023-05-19 08:37,기타,23PSLCB539E,MSL,01,신항 다목적부두,TSURUGA,마산,세미(혼재)컨테이너선,8.0,9,,N,N,,
1112,부산,DSQX2,SANSTAR DREAM,2023,35,최종,외항,입항,"5,319",2023-05-17 13:15,2023-05-17 15:45,2023-05-17 12:00,2023-05-18 14:58,기타,23PSLCP538I,MSL,01,신항 다목적부두,TSURUGA,마산,세미(혼재)컨테이너선,8.0,9,,N,N,,
1113,부산,D8RV,PANSTAR GENIE NO.2,2023,35,최종,외항,출항,"7,323",2023-05-17 18:00,2023-05-18 00:10,2023-05-18 00:10,2023-05-19 08:35,기타,23PSLCP319E,MSL,01,신항 다목적부두,평택.당진,"NAGOYA, AICHI",세미(혼재)컨테이너선,8.0,9,,N,N,,
1114,부산,D8RV,PANSTAR GENIE NO.2,2023,35,최종,외항,입항,"7,323",2023-05-17 18:00,2023-05-18 00:10,2023-05-17 18:00,2023-05-19 08:30,기타,23PSLCP319I,MSL,01,신항 다목적부두,평택.당진,"NAGOYA, AICHI",세미(혼재)컨테이너선,8.0,9,,Y,Y,,
1115,부산,7JYD,TROPICAL ISLANDER,2023,3,최종,외항,출항,"18,100",2023-05-18 07:00,2023-05-20 15:00,2023-05-20 15:00,2023-05-22 09:18,기타,23KWSC0506E,MBR,01,감만부두 1선석,KOBE,PAPEETE,세미(혼재)컨테이너선,,20,1.0,Y,Y,,
1116,부산,7JYD,TROPICAL ISLANDER,2023,3,최종,외항,입항,"18,100",2023-05-18 07:00,2023-05-20 15:00,2023-05-18 07:00,2023-05-18 08:45,기타,23KWSC0505I,MBR,01,감만부두 1선석,KOBE,PAPEETE,세미(혼재)컨테이너선,,20,,Y,Y,,
1117,부산,V7IM5,KYOWA STORK,2023,4,최종,외항,입항,"12,592",2023-05-18 19:00,2023-05-20 06:00,2023-05-18 19:00,2023-05-19 08:38,기타,23KWSC0503I,MB7,03,7부두 73선석,KOBE,KWAJALEIN,세미(혼재)컨테이너선,,21,,Y,Y,,
1118,부산,V7IM5,KYOWA STORK,2023,4,최종,외항,출항,"12,592",2023-05-18 19:00,2023-05-20 06:00,2023-05-20 06:00,2023-05-22 09:07,기타,23KWSC0504E,MB7,03,7부두 73선석,KOBE,KWAJALEIN,세미(혼재)컨테이너선,,21,,Y,Y,,
1119,인천,BATI,YA LU JIANG,2023,35,최종,외항,출항,"5,250",2023-05-18 20:10,2023-05-19 03:00,2023-05-19 03:00,2023-05-19 07:35,기타,23COSNY635E,MSB,03,신항 선광신컨테이너터미널 3선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,18,,Y,Y,,
1120,인천,BATI,YA LU JIANG,2023,35,최종,외항,입항,"5,250",2023-05-18 20:10,2023-05-19 03:00,2023-05-18 20:00,2023-05-18 21:47,기타,23COSNY635I,MSB,03,신항 선광신컨테이너터미널 3선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,18,,Y,Y,,
1121,인천,BATD,MING YUE,2023,33,최종,외항,출항,"2,453",2023-05-18 23:50,2023-05-19 10:20,2023-05-19 08:00,2023-05-19 11:01,기타,23DDSCK830E,MSB,01,신항 선광신컨테이너터미널 1선석,DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
1122,인천,BATD,MING YUE,2023,33,최종,외항,입항,"2,453",2023-05-18 23:50,2023-05-19 10:20,2023-05-19 00:00,2023-05-19 10:57,기타,23DDSCK830I,MSB,01,신항 선광신컨테이너터미널 1선석,DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
1123,부산,DSQX2,SANSTAR DREAM,2023,36,최종,외항,입항,"5,319",2023-05-20 15:00,2023-05-20 18:00,2023-05-20 14:30,2023-05-25 15:50,기타,23PSLCP539I,MSL,01,신항 다목적부두,마산,KANAZAWA,세미(혼재)컨테이너선,8.0,9,,N,N,,
1124,부산,DSQX2,SANSTAR DREAM,2023,36,최종,외항,출항,"5,319",2023-05-20 15:00,2023-05-20 18:00,2023-05-20 18:00,2023-05-25 15:51,기타,23PSLCB540E,MSL,01,신항 다목적부두,마산,KANAZAWA,세미(혼재)컨테이너선,8.0,9,,N,N,,
1125,부산,9V9714,MAJURO CHIEF,2023,2,최종,외항,입항,"25,483",2023-05-20 17:00,2023-05-22 15:00,2023-05-20 17:00,2023-05-22 09:30,기타,23CNCO0507I,MBR,01,감만부두 1선석,NANSHA PT,QINGDAO,세미(혼재)컨테이너선,,27,,Y,Y,,
1126,부산,9V9714,MAJURO CHIEF,2023,2,최종,외항,출항,"25,483",2023-05-20 17:00,2023-05-22 15:00,2023-05-22 15:00,2023-05-22 13:20,기타,23CNCO0508E,MBR,E3,신감만부두 3선석,NANSHA PT,QINGDAO,세미(혼재)컨테이너선,,28,,Y,Y,,
1127,부산,D8FB,PANSTAR GENIE,2023,35,최종,외항,입항,"7,323",2023-05-20 18:35,2023-05-21 00:10,2023-05-20 18:30,2023-05-23 16:27,기타,23SSPSB720I,MSL,01,신항 다목적부두,TOKYO,SHIDAO PT,세미(혼재)컨테이너선,8.0,9,,N,N,,
1128,부산,D8FB,PANSTAR GENIE,2023,35,최종,외항,출항,"7,323",2023-05-20 18:35,2023-05-21 00:10,2023-05-20 23:30,2023-05-23 16:27,기타,23PSLCB720E,MSL,01,신항 다목적부두,TOKYO,SHIDAO PT,세미(혼재)컨테이너선,8.0,9,,Y,Y,,
1129,인천,3FMT9,XIN HE DA,2023,21,최종,외항,출항,"7,808",2023-05-20 22:45,2023-05-21 11:50,2023-05-21 09:00,2023-05-22 09:40,기타,23TJMSK598E,MSA,03,신항 한진인천컨테이너터미널 3선석,LONGYAN PT,TIANJIN XINGANG PT,세미(혼재)컨테이너선,,18,,Y,Y,,
1130,인천,3FMT9,XIN HE DA,2023,21,최종,외항,입항,"7,808",2023-05-20 22:45,2023-05-21 11:50,2023-05-20 13:00,2023-05-21 13:28,기타,23TJMSK598I,MSA,03,신항 한진인천컨테이너터미널 3선석,LONGYAN PT,TIANJIN XINGANG PT,세미(혼재)컨테이너선,,18,,Y,Y,,
1131,부산,D8RV,PANSTAR GENIE NO.2,2023,36,최종,외항,출항,"7,323",2023-05-21 06:10,2023-05-21 12:05,2023-05-21 13:00,2023-05-25 15:51,기타,23PSLCB320E,MSL,01,신항 다목적부두,OSAKA,평택.당진,세미(혼재)컨테이너선,8.0,9,,N,N,,
1132,부산,D8RV,PANSTAR GENIE NO.2,2023,36,최종,외항,입항,"7,323",2023-05-21 06:10,2023-05-21 12:05,2023-05-21 07:00,2023-05-24 08:07,기타,23PSLCB320I,MSL,01,신항 다목적부두,OSAKA,평택.당진,세미(혼재)컨테이너선,8.0,9,,N,N,,
1133,인천,BATD,MING YUE,2023,34,최종,외항,입항,"2,453",2023-05-22 06:50,2023-05-22 16:20,2023-05-22 07:00,2023-05-22 09:22,기타,23DDSCK831I,MSB,03,신항 선광신컨테이너터미널 3선석,DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
1134,인천,BATD,MING YUE,2023,34,최종,외항,출항,"2,453",2023-05-22 06:50,2023-05-22 16:20,2023-05-22 14:30,2023-05-22 19:49,기타,23DDSCK831E,MSB,03,신항 선광신컨테이너터미널 3선석,DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
1135,인천,BATI,YA LU JIANG,2023,36,최종,외항,출항,"5,250",2023-05-22 07:55,2023-05-22 15:00,2023-05-22 15:00,2023-05-22 19:49,기타,23COSNY636E,MSB,01,신항 선광신컨테이너터미널 1선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,18,,Y,Y,,
1136,인천,BATI,YA LU JIANG,2023,36,최종,외항,입항,"5,250",2023-05-22 07:55,2023-05-22 15:00,2023-05-22 08:00,2023-05-22 11:17,기타,23COSNY636I,MSB,01,신항 선광신컨테이너터미널 1선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,18,,Y,Y,,
1137,부산,V7QV6,KYOWA ORCHID,2023,5,최종,외항,입항,"9,924",2023-05-23 07:00,2023-05-23 20:00,2023-05-23 07:00,2023-05-23 08:46,기타,23KWSC0507I,MBR,01,감만부두 1선석,CHOFU,PORT MORESBY,세미(혼재)컨테이너선,,22,,Y,Y,,
1138,부산,V7QV6,KYOWA ORCHID,2023,5,최종,외항,출항,"9,924",2023-05-23 07:00,2023-05-23 20:00,2023-05-23 20:00,2023-05-24 08:57,기타,23KWSC0508E,MBR,01,감만부두 1선석,CHOFU,PORT MORESBY,세미(혼재)컨테이너선,,22,,Y,Y,,
1139,인천,BSDG,BEI HAI,2023,19,최종,외항,출항,"5,272",2023-05-23 07:40,2023-05-23 18:20,2023-05-23 15:00,2023-05-24 09:18,기타,23CKCO1408E,MSA,03,신항 한진인천컨테이너터미널 3선석,ZHANGJIAGANG,TAICANG,세미(혼재)컨테이너선,,18,,Y,Y,,
1140,인천,BSDG,BEI HAI,2023,19,최종,외항,입항,"5,272",2023-05-23 07:40,2023-05-23 18:20,2023-05-23 08:00,2023-05-23 23:52,기타,23CKCO0701I,MSA,03,신항 한진인천컨테이너터미널 3선석,ZHANGJIAGANG,TAICANG,세미(혼재)컨테이너선,,18,,Y,Y,,
1141,부산,D8FB,PANSTAR GENIE,2023,36,최종,외항,출항,"7,323",2023-05-24 07:20,2023-05-25 12:15,2023-05-25 13:00,2023-05-30 09:03,기타,23SSPSP720E,MSL,01,신항 다목적부두,SHIDAO PT,TOKYO,세미(혼재)컨테이너선,8.0,9,,N,N,,
1142,부산,D8FB,PANSTAR GENIE,2023,36,최종,외항,입항,"7,323",2023-05-24 07:20,2023-05-25 12:15,2023-05-24 07:00,2023-05-30 08:24,기타,23PSLCP720I,MSL,01,신항 다목적부두,SHIDAO PT,TOKYO,세미(혼재)컨테이너선,8.0,9,,Y,Y,,
1143,부산,DSQX2,SANSTAR DREAM,2023,37,최종,외항,입항,"5,319",2023-05-24 12:25,2023-05-24 15:00,2023-05-24 13:00,2023-05-25 15:52,기타,23PSLCP540I,MSL,01,신항 다목적부두,TSURUGA,마산,세미(혼재)컨테이너선,8.0,9,,N,N,,
1144,부산,DSQX2,SANSTAR DREAM,2023,37,최종,외항,출항,"5,319",2023-05-24 12:25,2023-05-24 15:00,2023-05-24 15:00,2023-05-31 08:21,기타,23PSLCB541E,MSL,01,신항 다목적부두,TSURUGA,마산,세미(혼재)컨테이너선,8.0,9,,N,N,,
1145,부산,D8RV,PANSTAR GENIE NO.2,2023,37,최종,외항,출항,"7,323",2023-05-24 20:55,2023-05-25 00:05,2023-05-25 00:30,2023-05-25 15:53,기타,23PSLCP320E,MSL,01,신항 다목적부두,평택.당진,"NAGOYA, AICHI",세미(혼재)컨테이너선,8.0,9,,N,N,,
1146,부산,D8RV,PANSTAR GENIE NO.2,2023,37,최종,외항,입항,"7,323",2023-05-24 20:55,2023-05-25 00:05,2023-05-24 21:00,2023-05-25 15:52,기타,23PSLCP320I,MSL,01,신항 다목적부두,평택.당진,"NAGOYA, AICHI",세미(혼재)컨테이너선,8.0,9,,Y,Y,,
1147,인천,BATI,YA LU JIANG,2023,37,최종,외항,입항,"5,250",2023-05-25 22:15,2023-05-26 04:00,2023-05-25 22:00,2023-05-25 23:59,기타,23COSNY637I,MSB,03,신항 선광신컨테이너터미널 3선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,18,,Y,Y,,
1148,인천,BATI,YA LU JIANG,2023,37,최종,외항,출항,"5,250",2023-05-25 22:15,2023-05-26 04:00,2023-05-26 04:00,2023-05-26 07:16,기타,23COSNY637E,MSB,03,신항 선광신컨테이너터미널 3선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,18,,Y,Y,,
1149,인천,BATD,MING YUE,2023,35,최종,외항,입항,"2,453",2023-05-26 00:50,2023-05-26 09:50,2023-05-25 22:30,2023-05-26 18:54,기타,23DDSCK832I,MSB,03,신항 선광신컨테이너터미널 3선석,DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
1150,인천,BATD,MING YUE,2023,35,최종,외항,출항,"2,453",2023-05-26 00:50,2023-05-26 09:50,2023-05-26 05:00,2023-05-30 09:24,기타,23DDSCK832E,MSB,03,신항 선광신컨테이너터미널 3선석,DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
1151,부산,V7A5912,KYOWA EAGLE,2023,4,최종,외항,출항,"12,740",2023-05-26 22:00,2023-05-28 19:00,2023-05-28 19:00,2023-05-30 09:33,기타,23KWSC0510E,MBR,01,감만부두 1선석,KOBE,KWAJALEIN,세미(혼재)컨테이너선,,21,,Y,Y,,
1152,부산,V7A5912,KYOWA EAGLE,2023,4,최종,외항,입항,"12,740",2023-05-26 22:00,2023-05-28 19:00,2023-05-26 22:00,2023-05-30 09:14,기타,23KWSC0509I,MBR,01,감만부두 1선석,KOBE,KWAJALEIN,세미(혼재)컨테이너선,,21,,Y,Y,,
1153,부산,DSQX2,SANSTAR DREAM,2023,38,최종,외항,출항,"5,319",2023-05-27 11:25,2023-05-27 16:00,2023-05-27 16:30,2023-05-31 08:25,기타,23PSLCB542E,MSL,01,신항 다목적부두,마산,KANAZAWA,세미(혼재)컨테이너선,8.0,9,,N,N,,
1154,부산,DSQX2,SANSTAR DREAM,2023,38,최종,외항,입항,"5,319",2023-05-27 11:25,2023-05-27 16:00,2023-05-27 11:30,2023-05-31 08:24,기타,23PSLCP541I,MSL,01,신항 다목적부두,마산,KANAZAWA,세미(혼재)컨테이너선,8.0,9,,N,N,,
1155,부산,D8FB,PANSTAR GENIE,2023,37,최종,외항,출항,"7,323",2023-05-27 16:30,2023-05-27 23:15,2023-05-27 23:00,2023-05-30 10:19,기타,23PSLCB721E,MSL,01,신항 다목적부두,TOKYO,SHIDAO PT,세미(혼재)컨테이너선,8.0,9,,N,N,,
1156,부산,D8FB,PANSTAR GENIE,2023,37,최종,외항,입항,"7,323",2023-05-27 16:30,2023-05-27 23:15,2023-05-27 18:00,2023-05-30 10:17,기타,23SSPSB721I,MSL,01,신항 다목적부두,TOKYO,SHIDAO PT,세미(혼재)컨테이너선,8.0,9,,N,N,,
